Frame,Time,Varsha_Hip,Varsha_Hip,Varsha_Hip,Varsha_Ab,Varsha_Ab,Varsha_Ab,Varsha_Chest,Varsha_Chest,Varsha_Chest,Varsha_Neck,Varsha_Neck,Varsha_Neck,Varsha_Head,Varsha_Head,Varsha_Head,Varsha_LShoulder,Varsha_LShoulder,Varsha_LShoulder,Varsha_LUArm,Varsha_LUArm,Varsha_LUArm,Varsha_LFArm,Varsha_LFArm,Varsha_LFArm,Varsha_LHand,Varsha_LHand,Varsha_LHand,Varsha_RShoulder,Varsha_RShoulder,Varsha_RShoulder,Varsha_RUArm,Varsha_RUArm,Varsha_RUArm,Varsha_RFArm,Varsha_RFArm,Varsha_RFArm,Varsha_RHand,Varsha_RHand,Varsha_RHand,Varsha_LThigh,Varsha_LThigh,Varsha_LThigh,Varsha_LShin,Varsha_LShin,Varsha_LShin,Varsha_LFoot,Varsha_LFoot,Varsha_LFoot,Varsha_RThigh,Varsha_RThigh,Varsha_RThigh,Varsha_RShin,Varsha_RShin,Varsha_RShin,Varsha_RFoot,Varsha_RFoot,Varsha_RFoot
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3428,72.166667,0.474923,0.751309,-0.013496,0.491179,0.823852,-0.016298,0.482248,0.991059,-0.139739,0.511174,1.125179,-0.31591,0.556665,1.213387,-0.397596,0.479226,1.132872,-0.277673,0.364156,1.202597,-0.28244,0.060176,1.202578,-0.23635,-0.140582,1.10126,-0.208236,0.546823,1.107776,-0.28568,0.657685,1.050606,-0.336342,0.799333,0.793459,-0.42766,0.959735,0.726769,-0.545309,0.395622,0.77061,0.026127,0.15482,0.51575,-0.012275,0.929983,0.120269,-0.186431,0.554223,0.732008,-0.053118,0.519744,0.477063,-0.294423,0.514816,0.067272,-0.175728
3429,72.2,0.478178,0.738696,-0.013253,0.495388,0.810986,-0.016816,0.48375,0.980499,-0.139206,0.502588,1.113359,-0.317684,0.543313,1.201002,-0.400706,0.473935,1.122027,-0.277116,0.361235,1.195552,-0.272837,0.059793,1.219204,-0.21715,-0.153758,1.149501,-0.187198,0.539985,1.095037,-0.290236,0.641273,1.031019,-0.351619,0.748732,0.763463,-0.458361,0.889052,0.682747,-0.594281,0.400994,0.759194,0.0298,0.152006,0.51342,-0.015078,0.928207,0.143615,-0.170601,0.555363,0.718199,-0.056305,0.513506,0.471357,-0.304763,0.514277,0.064778,-0.175402
3430,72.233333,0.483441,0.727896,-0.016316,0.501292,0.800059,-0.019222,0.484935,0.970885,-0.138624,0.492563,1.103508,-0.318108,0.527812,1.19116,-0.401632,0.467561,1.112851,-0.275335,0.357974,1.189824,-0.261504,0.061629,1.235082,-0.193243,-0.158962,1.192668,-0.163244,0.531589,1.084173,-0.293804,0.622177,1.014845,-0.36531,0.692865,0.740547,-0.484859,0.808088,0.647325,-0.636203,0.408513,0.748321,0.030586,0.15141,0.511724,-0.017726,0.934387,0.073171,-0.246053,0.558369,0.707472,-0.063217,0.505178,0.465525,-0.314307,0.513599,0.062453,-0.174652
3431,72.266667,0.488316,0.71654,-0.018242,0.507014,0.788475,-0.021444,0.48491,0.960872,-0.139223,0.481,1.095106,-0.317625,0.510038,1.183505,-0.400667,0.459941,1.104655,-0.272822,0.354463,1.184623,-0.248222,0.065672,1.249522,-0.165063,-0.158156,1.229882,-0.135484,0.521395,1.074506,-0.296855,0.600652,1.00145,-0.377519,0.633955,0.723989,-0.505715,0.720513,0.620621,-0.66758,0.416292,0.737533,0.032778,0.151772,0.510261,-0.020049,0.934511,0.077199,-0.243705,0.560339,0.695547,-0.069262,0.495305,0.4596,-0.323256,0.513174,0.060312,-0.173952
3432,72.3,0.492818,0.705615,-0.021839,0.512299,0.777335,-0.025205,0.484112,0.951425,-0.139824,0.467903,1.088347,-0.315468,0.490916,1.177229,-0.398522,0.451144,1.097746,-0.268856,0.350694,1.180022,-0.233278,0.071327,1.260632,-0.133358,-0.152943,1.26039,-0.100764,0.509432,1.066452,-0.29863,0.576327,0.990677,-0.38756,0.573753,0.712621,-0.518732,0.629354,0.603589,-0.686523,0.424137,0.726867,0.0335,0.152624,0.50852,-0.021443,0.934075,0.081764,-0.23968,0.561498,0.684363,-0.077179,0.484501,0.452835,-0.331894,0.512526,0.058001,-0.172637
3433,72.333333,0.497272,0.695695,-0.028543,0.517442,0.767252,-0.031251,0.482953,0.942596,-0.140447,0.453667,1.082561,-0.31195,0.469882,1.173133,-0.393851,0.441551,1.091602,-0.263853,0.34705,1.175412,-0.217259,0.079191,1.265801,-0.096389,-0.143921,1.284994,-0.061574,0.496059,1.059493,-0.299365,0.549053,0.981481,-0.395444,0.50953,0.705646,-0.525371,0.536431,0.590261,-0.69719,0.432186,0.716302,0.031208,0.153781,0.506787,-0.023635,0.933372,0.088071,-0.233264,0.562358,0.675087,-0.088294,0.472477,0.445669,-0.340688,0.512235,0.056043,-0.171418
3434,72.366667,0.50119,0.68591,-0.035271,0.521597,0.757415,-0.037551,0.480169,0.934265,-0.141564,0.437643,1.077968,-0.3071,0.447265,1.170452,-0.386638,0.430305,1.086318,-0.257923,0.342544,1.170779,-0.200567,0.088613,1.265481,-0.055383,-0.132159,1.303549,-0.021182,0.480561,1.05389,-0.298985,0.520964,0.975489,-0.400702,0.449584,0.703177,-0.524311,0.445808,0.585995,-0.696887,0.439678,0.705499,0.028477,0.154843,0.504487,-0.025159,0.931844,0.095408,-0.221614,0.562701,0.666322,-0.099019,0.460338,0.438519,-0.3481,0.51204,0.054084,-0.170398
3435,72.4,0.504238,0.676728,-0.04258,0.524664,0.748239,-0.044469,0.476717,0.926355,-0.143101,0.420425,1.074169,-0.30072,0.423882,1.168556,-0.377459,0.417952,1.081507,-0.250901,0.336914,1.165353,-0.183609,0.099458,1.258906,-0.012174,-0.117431,1.315535,0.02117,0.463599,1.049435,-0.297279,0.492051,0.971667,-0.403431,0.393117,0.702958,-0.515391,0.356651,0.585893,-0.685003,0.44628,0.695062,0.024769,0.156058,0.500967,-0.025358,0.930039,0.105263,-0.204709,0.562196,0.658394,-0.109929,0.447925,0.431463,-0.354589,0.512007,0.052606,-0.16911
3436,72.433333,0.505913,0.667907,-0.050513,0.526316,0.739431,-0.05214,0.47283,0.919419,-0.143163,0.402037,1.069315,-0.292764,0.399363,1.167614,-0.365951,0.404375,1.076015,-0.242849,0.331104,1.159023,-0.166256,0.111972,1.244421,0.031775,-0.099029,1.31943,0.066582,0.44528,1.044485,-0.293798,0.461814,0.968511,-0.403708,0.340345,0.703573,-0.501591,0.272835,0.589707,-0.663417,0.451757,0.684965,0.020249,0.157241,0.49615,-0.024734,0.929983,0.120269,-0.186431,0.56007,0.650849,-0.121274,0.434692,0.424089,-0.360594,0.512139,0.051448,-0.167767
3437,72.466667,0.50672,0.659466,-0.058492,0.526901,0.731051,-0.060185,0.467323,0.912439,-0.144396,0.38355,1.066165,-0.283003,0.373781,1.166957,-0.352052,0.39053,1.071602,-0.233368,0.324761,1.152144,-0.147852,0.124917,1.223411,0.07466,-0.078917,1.314521,0.113515,0.426415,1.041302,-0.288662,0.430925,0.966736,-0.400666,0.291895,0.70559,-0.48434,0.195676,0.594063,-0.632839,0.456675,0.675324,0.015502,0.158332,0.491288,-0.023696,0.928207,0.143615,-0.170601,0.556764,0.643607,-0.132487,0.420978,0.416035,-0.365267,0.512947,0.050149,-0.165993
3438,72.5,0.506488,0.65097,-0.0665,0.5264,0.722622,-0.068521,0.460359,0.904894,-0.14658,0.364379,1.062849,-0.271878,0.34838,1.166002,-0.335612,0.375881,1.066692,-0.222941,0.317891,1.143412,-0.128724,0.137546,1.196677,0.114517,-0.058531,1.301184,0.159142,0.406523,1.038271,-0.282241,0.399391,0.96618,-0.39572,0.249311,0.707834,-0.468258,0.128407,0.600998,-0.597273,0.460996,0.665786,0.010585,0.157485,0.489349,-0.023545,0.934387,0.073171,-0.246053,0.551981,0.636153,-0.143584,0.406171,0.407799,-0.369433,0.514017,0.048802,-0.165638
3439,72.533333,0.504746,0.641879,-0.074796,0.524472,0.713565,-0.07737,0.453387,0.897189,-0.148684,0.345651,1.058877,-0.258735,0.323264,1.164638,-0.316002,0.361636,1.061044,-0.210968,0.311228,1.133002,-0.108955,0.149714,1.163774,0.150841,-0.038065,1.279683,0.202449,0.386733,1.03497,-0.273845,0.368862,0.966718,-0.388509,0.20931,0.709463,-0.442276,0.0718,0.607097,-0.55503,0.464024,0.655952,0.005046,0.153801,0.490377,-0.022526,0.934511,0.077199,-0.243705,0.545467,0.627807,-0.154639,0.389553,0.399137,-0.373305,0.513357,0.047016,-0.166604
3440,72.566667,0.501227,0.633075,-0.083742,0.521177,0.704691,-0.086513,0.446182,0.888944,-0.151577,0.327466,1.05368,-0.244474,0.299273,1.162429,-0.294514,0.347625,1.054028,-0.198263,0.304811,1.120073,-0.089036,0.161357,1.124383,0.182865,-0.017443,1.250239,0.242449,0.367272,1.031006,-0.264196,0.339843,0.967578,-0.379739,0.177633,0.70952,-0.420015,0.021775,0.610378,-0.510753,0.465053,0.646329,-0.001603,0.149437,0.489884,-0.01964,0.934075,0.081764,-0.23968,0.5374,0.619821,-0.165882,0.372303,0.389701,-0.376125,0.516096,0.049024,-0.163276
3441,72.6,0.496569,0.623619,-0.092612,0.516449,0.695246,-0.095604,0.438224,0.880525,-0.154261,0.309975,1.047009,-0.229738,0.276587,1.158733,-0.27187,0.333951,1.045762,-0.185405,0.298659,1.105005,-0.069775,0.172516,1.079379,0.209437,0.003509,1.213038,0.27966,0.348266,1.025837,-0.253678,0.311954,0.967938,-0.369673,0.149,0.708564,-0.396106,-0.018084,0.612732,-0.465276,0.464082,0.636136,-0.008832,0.143622,0.488951,-0.016287,0.933372,0.088071,-0.233264,0.529055,0.611102,-0.176392,0.355531,0.379595,-0.378154,0.518207,0.049129,-0.162815
3442,72.633333,0.490794,0.614361,-0.099843,0.510466,0.686028,-0.103226,0.42977,0.87156,-0.156847,0.293798,1.038801,-0.215186,0.255361,1.152581,-0.250106,0.320937,1.03602,-0.172787,0.291313,1.087887,-0.052131,0.182697,1.030106,0.229634,0.024117,1.168635,0.313428,0.330584,1.019456,-0.242757,0.287641,0.967796,-0.35943,0.125567,0.707336,-0.379945,-0.049017,0.612055,-0.418922,0.461513,0.626411,-0.014823,0.137122,0.487926,-0.012264,0.931844,0.095408,-0.221614,0.520074,0.60231,-0.184864,0.338421,0.369676,-0.377989,0.521128,0.049541,-0.163109
3443,72.666667,0.484765,0.605927,-0.106145,0.504225,0.67764,-0.109786,0.421474,0.862952,-0.158972,0.278817,1.029538,-0.200915,0.23484,1.145025,-0.22773,0.30855,1.025408,-0.160409,0.283981,1.069403,-0.035564,0.191472,0.978065,0.243053,0.043328,1.117592,0.342778,0.314232,1.012362,-0.231548,0.266038,0.966808,-0.348713,0.110442,0.702131,-0.364955,-0.07473,0.607694,-0.376311,0.458167,0.617509,-0.020183,0.130924,0.486404,-0.008449,0.930039,0.105263,-0.204709,0.511363,0.594345,-0.192107,0.321883,0.360576,-0.376127,0.526352,0.050634,-0.16596
3444,72.7,0.478819,0.598262,-0.110588,0.498078,0.670018,-0.114433,0.413151,0.854701,-0.160538,0.264788,1.019369,-0.187626,0.21583,1.135787,-0.205256,0.296566,1.014127,-0.148838,0.276189,1.049703,-0.020601,0.197952,0.923776,0.248749,0.060632,1.060232,0.366573,0.299041,1.004534,-0.220706,0.247394,0.963504,-0.338071,0.097122,0.696059,-0.358545,-0.086922,0.59848,-0.33729,0.454604,0.609408,-0.023867,0.125085,0.484906,-0.00569,0.929983,0.120269,-0.186431,0.503033,0.587116,-0.197309,0.306104,0.352423,-0.372101,0.53253,0.048038,-0.17685
3445,72.733333,0.473489,0.591097,-0.112835,0.492552,0.662892,-0.116913,0.405151,0.846339,-0.161301,0.251519,1.007785,-0.175219,0.198161,1.124233,-0.184336,0.284888,1.001697,-0.137918,0.267901,1.029137,-0.007213,0.202478,0.871303,0.248397,0.073922,0.998985,0.384522,0.284863,0.995442,-0.210196,0.230889,0.95908,-0.328053,0.087047,0.689123,-0.35905,-0.087855,0.584624,-0.306844,0.451205,0.601971,-0.025564,0.119796,0.483228,-0.003604,0.928207,0.143615,-0.170601,0.495774,0.580223,-0.200107,0.291998,0.345216,-0.366423,0.537592,0.043726,-0.190841
3446,72.766667,0.469482,0.584731,-0.112692,0.488281,0.656588,-0.11691,0.397727,0.838182,-0.161322,0.238982,0.995193,-0.164314,0.180989,1.11027,-0.166165,0.273484,0.988548,-0.128157,0.258627,1.008132,0.004211,0.203753,0.822371,0.242978,0.081948,0.935581,0.396947,0.271756,0.98542,-0.200617,0.216601,0.953588,-0.319235,0.077719,0.683392,-0.3665,-0.080668,0.569241,-0.288519,0.448608,0.595336,-0.02504,0.115434,0.481803,-0.00226,0.934387,0.073171,-0.246053,0.490357,0.574125,-0.200344,0.28037,0.340029,-0.360089,0.540708,0.041145,-0.202181
3447,72.8,0.466875,0.57888,-0.1098,0.485353,0.650816,-0.114089,0.391296,0.830295,-0.159724,0.227063,0.981539,-0.155983,0.165191,1.094309,-0.151872,0.262142,0.974923,-0.12038,0.247885,0.987041,0.012944,0.202265,0.778316,0.234034,0.083974,0.871282,0.403515,0.259795,0.974168,-0.192886,0.204811,0.947237,-0.312791,0.070124,0.678546,-0.377537,-0.06845,0.550892,-0.280882,0.446592,0.589326,-0.02199,0.11173,0.480546,-0.000806,0.934511,0.077199,-0.243705,0.487158,0.568435,-0.19761,0.271318,0.33738,-0.353943,0.543848,0.04082,-0.213157
3448,72.833333,0.46442,0.573919,-0.103522,0.483394,0.645697,-0.108258,0.386663,0.822012,-0.157424,0.216373,0.966251,-0.14982,0.151256,1.076263,-0.142083,0.251627,0.960044,-0.114316,0.235725,0.965855,0.019247,0.197892,0.739024,0.223316,0.079733,0.806816,0.404429,0.249449,0.961295,-0.18682,0.195915,0.938426,-0.308215,0.065229,0.673163,-0.392385,-0.052029,0.532494,-0.286858,0.444171,0.58506,-0.01579,0.108329,0.478699,0.001858,0.934075,0.081764,-0.23968,0.484668,0.562778,-0.191255,0.264991,0.336591,-0.349353,0.547566,0.042073,-0.225046
3449,72.866667,0.463309,0.567919,-0.095767,0.482414,0.639668,-0.100414,0.383092,0.812874,-0.153277,0.206711,0.949619,-0.146083,0.138052,1.056152,-0.136195,0.241556,0.944194,-0.110052,0.222095,0.94463,0.023165,0.190505,0.704893,0.21305,0.068324,0.744299,0.399807,0.240624,0.946806,-0.182547,0.190127,0.926789,-0.305733,0.065007,0.665566,-0.408861,-0.036806,0.513979,-0.301858,0.441952,0.579269,-0.008324,0.104683,0.4769,0.005244,0.934387,0.073171,-0.246053,0.484666,0.556569,-0.183209,0.262996,0.336142,-0.346573,0.551085,0.042396,-0.233616
3450,72.9,0.462995,0.561855,-0.085527,0.482267,0.633554,-0.090262,0.380874,0.802793,-0.147005,0.198375,0.931435,-0.144463,0.12595,1.034026,-0.13601,0.232126,0.927054,-0.107267,0.207068,0.923342,0.024959,0.179672,0.674479,0.203411,0.05031,0.684515,0.389218,0.233654,0.930654,-0.17971,0.188204,0.912443,-0.305122,0.070374,0.655833,-0.426758,-0.020225,0.492859,-0.325835,0.440238,0.573719,0.001493,0.101701,0.474986,0.009168,0.934511,0.077199,-0.243705,0.485752,0.549991,-0.172547,0.264747,0.336224,-0.345388,0.55247,0.041524,-0.23399
3451,72.933333,0.463079,0.554617,-0.073989,0.482371,0.626316,-0.078649,0.3795,0.791439,-0.139991,0.191707,0.912162,-0.14455,0.116095,1.011309,-0.138336,0.223918,0.908821,-0.105909,0.191554,0.901813,0.024586,0.16426,0.647041,0.194511,0.02655,0.628268,0.373516,0.228529,0.913263,-0.178174,0.189684,0.896007,-0.305919,0.082764,0.644345,-0.446497,-0.002904,0.471915,-0.358622,0.437661,0.567059,0.01221,0.097755,0.472835,0.012137,0.934075,0.081764,-0.23968,0.488498,0.542175,-0.160187,0.269672,0.337002,-0.345748,0.551345,0.039531,-0.22653
3452,72.966667,0.462758,0.546379,-0.060223,0.482103,0.618078,-0.064666,0.378703,0.779097,-0.131772,0.186684,0.892139,-0.146314,0.108982,0.988259,-0.143858,0.21682,0.889882,-0.105958,0.175926,0.880365,0.021959,0.144667,0.622099,0.185817,0.000077,0.576134,0.351573,0.225232,0.894924,-0.17784,0.194629,0.878527,-0.307917,0.100137,0.63263,-0.466454,0.015942,0.451146,-0.396858,0.433978,0.559415,0.024823,0.093095,0.46948,0.013682,0.933372,0.088071,-0.233264,0.491537,0.533344,-0.14527,0.277332,0.338798,-0.346967,0.550577,0.037193,-0.218853
3453,73,0.460887,0.537367,-0.044875,0.480628,0.608999,-0.048581,0.378386,0.765816,-0.122768,0.18383,0.871904,-0.150232,0.104167,0.964774,-0.152975,0.211209,0.870588,-0.107918,0.160649,0.859237,0.016341,0.121097,0.600304,0.177329,-0.030313,0.529621,0.326023,0.224309,0.876195,-0.179053,0.203411,0.860664,-0.311142,0.123525,0.620736,-0.486015,0.037865,0.432702,-0.437821,0.427929,0.550767,0.038584,0.086733,0.464858,0.013713,0.931844,0.095408,-0.221614,0.493844,0.523967,-0.128333,0.287151,0.342891,-0.349475,0.550364,0.036481,-0.212095
3454,73.033333,0.452652,0.533641,-0.036419,0.474653,0.604645,-0.033428,0.378085,0.751753,-0.113001,0.183195,0.852135,-0.15546,0.102651,0.941817,-0.164443,0.20736,0.851732,-0.111213,0.146542,0.838774,0.008197,0.092042,0.582404,0.16892,-0.065079,0.490803,0.298073,0.225578,0.857499,-0.1812,0.215165,0.842498,-0.314586,0.150921,0.609328,-0.504409,0.0641,0.417113,-0.480318,0.416342,0.541405,0.04636,0.075028,0.459856,0.010752,0.930039,0.105263,-0.204709,0.488961,0.525877,-0.119199,0.298114,0.348409,-0.356888,0.547364,0.038336,-0.202711
3455,73.066667,0.448019,0.522713,-0.019026,0.469966,0.593674,-0.014849,0.377724,0.737594,-0.103367,0.184676,0.833062,-0.162354,0.103917,0.919448,-0.178777,0.205075,0.833366,-0.116249,0.134757,0.819841,-0.002241,0.058765,0.568285,0.157361,-0.102256,0.45812,0.265262,0.228913,0.839396,-0.184503,0.229392,0.824611,-0.318319,0.181588,0.598132,-0.520681,0.094875,0.403786,-0.522614,0.406,0.531002,0.060955,0.066119,0.453322,0.007472,0.929983,0.120269,-0.186431,0.490037,0.514425,-0.099006,0.315591,0.356009,-0.361469,0.546209,0.039421,-0.192268
3456,73.1,0.441276,0.511747,-0.00169,0.463052,0.582654,0.004019,0.377932,0.723983,-0.093738,0.188248,0.813716,-0.170086,0.108563,0.898563,-0.195558,0.204575,0.81493,-0.122401,0.123868,0.801966,-0.015425,0.021719,0.55827,0.141755,-0.1391,0.431458,0.226434,0.234049,0.821076,-0.188406,0.245698,0.807391,-0.321832,0.21477,0.587469,-0.534449,0.130633,0.39324,-0.562447,0.393281,0.520327,0.074822,0.055701,0.447178,0.003386,0.928207,0.143615,-0.170601,0.489271,0.503168,-0.078201,0.336897,0.366021,-0.365232,0.546141,0.040309,-0.18587
3457,73.133333,0.435522,0.497978,0.015256,0.455828,0.569252,0.021765,0.376737,0.710436,-0.085092,0.193383,0.796744,-0.178865,0.115716,0.87881,-0.212408,0.205354,0.798549,-0.129923,0.115233,0.786449,-0.03064,-0.015001,0.551417,0.118782,-0.177995,0.410501,0.180369,0.240531,0.804662,-0.193078,0.263656,0.791013,-0.325004,0.250573,0.577505,-0.545845,0.169895,0.387234,-0.596677,0.380644,0.507067,0.086928,0.045839,0.439682,-0.00127,0.934387,0.073171,-0.246053,0.4904,0.488889,-0.056417,0.362019,0.376717,-0.365204,0.542128,0.032627,-0.188555
3458,73.166667,0.425797,0.486352,0.031021,0.44512,0.557722,0.039235,0.374287,0.697259,-0.076169,0.19988,0.78076,-0.187843,0.126126,0.860917,-0.229952,0.207096,0.783107,-0.138,0.108271,0.772546,-0.047182,-0.04657,0.544593,0.089161,-0.21275,0.394699,0.124874,0.248089,0.789076,-0.197557,0.283348,0.775894,-0.326819,0.288143,0.569327,-0.554492,0.212851,0.383721,-0.62563,0.364977,0.495137,0.097766,0.03454,0.43121,-0.007776,0.934511,0.077199,-0.243705,0.486617,0.477566,-0.035723,0.386666,0.388005,-0.361917,0.540005,0.028684,-0.190403
3459,73.2,0.415163,0.474984,0.045227,0.433057,0.54649,0.055288,0.371485,0.685586,-0.067086,0.20854,0.766816,-0.196361,0.138844,0.844786,-0.246654,0.210648,0.769494,-0.146059,0.102994,0.759978,-0.065774,-0.071565,0.537407,0.054721,-0.238512,0.384388,0.063294,0.257408,0.775543,-0.201196,0.304879,0.76291,-0.326545,0.328622,0.562967,-0.558897,0.258037,0.38345,-0.646597,0.348801,0.482959,0.106575,0.024504,0.421402,-0.017747,0.934075,0.081764,-0.23968,0.481525,0.467008,-0.01612,0.407964,0.39719,-0.353949,0.538129,0.024422,-0.192262
3460,73.233333,0.402761,0.466045,0.05802,0.419487,0.537532,0.070039,0.36779,0.675147,-0.058148,0.218378,0.75497,-0.203633,0.154696,0.830822,-0.263132,0.215316,0.757774,-0.153387,0.100049,0.749242,-0.084348,-0.090674,0.529511,0.015004,-0.255249,0.374232,0.002239,0.267425,0.764022,-0.203475,0.327254,0.752469,-0.323527,0.372056,0.558871,-0.558133,0.305838,0.385646,-0.660764,0.331607,0.473309,0.113837,0.01685,0.4113,-0.032781,0.933372,0.088071,-0.233264,0.473915,0.45878,0.002204,0.424503,0.405927,-0.343019,0.537059,0.022047,-0.194665
3461,73.266667,0.388335,0.460232,0.069479,0.404233,0.531545,0.083489,0.363582,0.666128,-0.0512,0.229229,0.746776,-0.21028,0.172112,0.819429,-0.277234,0.221178,0.749225,-0.16057,0.099803,0.739812,-0.10308,-0.102583,0.520638,-0.028716,-0.264739,0.364884,-0.0571,0.277999,0.755889,-0.205181,0.349812,0.744487,-0.318488,0.41706,0.556152,-0.552016,0.355408,0.388747,-0.667198,0.313073,0.46715,0.119667,0.012938,0.400666,-0.053285,0.931844,0.095408,-0.221614,0.463597,0.453314,0.019291,0.435613,0.413778,-0.330091,0.537126,0.021502,-0.196467
3462,73.3,0.375508,0.454316,0.079917,0.389861,0.52588,0.094311,0.360404,0.661522,-0.042,0.241439,0.738699,-0.214488,0.1911,0.810674,-0.289853,0.228575,0.741723,-0.165834,0.101781,0.732641,-0.121489,-0.105518,0.510497,-0.074512,-0.267701,0.357291,-0.114313,0.289401,0.748371,-0.204811,0.371566,0.738823,-0.311033,0.461812,0.554703,-0.540125,0.406342,0.392965,-0.666987,0.296318,0.461409,0.123618,0.012983,0.388138,-0.073275,0.930039,0.105263,-0.204709,0.454698,0.447223,0.036217,0.44345,0.421069,-0.315356,0.537569,0.022052,-0.197165
3463,73.333333,0.363947,0.451637,0.088127,0.376078,0.523529,0.102928,0.356292,0.660224,-0.034664,0.254139,0.735239,-0.218509,0.211824,0.804742,-0.301816,0.236565,0.738482,-0.171365,0.105942,0.728529,-0.140314,-0.09793,0.499286,-0.120032,-0.263107,0.352182,-0.169393,0.300852,0.745378,-0.204272,0.393022,0.736109,-0.301967,0.505175,0.55343,-0.52237,0.458814,0.397831,-0.659948,0.281528,0.457843,0.125539,0.013624,0.378907,-0.089892,0.929983,0.120269,-0.186431,0.446366,0.445432,0.050714,0.448552,0.426855,-0.301513,0.539992,0.023267,-0.197605
3464,73.366667,0.352276,0.452607,0.09405,0.362397,0.524735,0.109209,0.351653,0.662499,-0.028335,0.266709,0.735282,-0.221592,0.232823,0.801829,-0.312468,0.244676,0.738584,-0.176365,0.111756,0.726788,-0.158515,-0.081486,0.487758,-0.165594,-0.250825,0.348389,-0.222693,0.311732,0.746046,-0.203029,0.412928,0.736061,-0.291263,0.545909,0.552051,-0.498589,0.511723,0.401625,-0.645833,0.26764,0.457698,0.126329,0.014434,0.37145,-0.103587,0.934387,0.073171,-0.246053,0.436912,0.447516,0.06177,0.455268,0.432917,-0.290173,0.54167,0.025107,-0.199246
3465,73.4,0.341134,0.457559,0.097273,0.349615,0.529771,0.113021,0.347519,0.667759,-0.024135,0.279377,0.739719,-0.224234,0.253502,0.803373,-0.320988,0.25324,0.742491,-0.18121,0.119484,0.728296,-0.175434,-0.057193,0.478897,-0.208797,-0.228749,0.34521,-0.27248,0.322317,0.751193,-0.201604,0.431464,0.74001,-0.279625,0.582924,0.550709,-0.46871,0.564225,0.404113,-0.623238,0.254846,0.461646,0.124999,0.015444,0.365222,-0.115423,0.934511,0.077199,-0.243705,0.427422,0.453471,0.069546,0.460577,0.438487,-0.281296,0.543185,0.027959,-0.199538
3466,73.433333,0.330236,0.464617,0.099675,0.337524,0.537,0.115241,0.34129,0.677102,-0.018988,0.289911,0.74571,-0.225177,0.273829,0.807772,-0.328174,0.260289,0.749099,-0.184521,0.126709,0.733727,-0.191272,-0.027543,0.473669,-0.246984,-0.197238,0.340277,-0.316046,0.33081,0.757648,-0.199249,0.446545,0.746471,-0.267116,0.615525,0.549339,-0.431775,0.613011,0.405289,-0.592396,0.242681,0.468385,0.123148,0.015816,0.361006,-0.124674,0.934075,0.081764,-0.23968,0.417792,0.46085,0.076202,0.467063,0.443591,-0.272636,0.543177,0.02993,-0.200991
3467,73.466667,0.319603,0.474487,0.100749,0.326252,0.546999,0.115993,0.336224,0.688727,-0.01676,0.300689,0.756025,-0.226688,0.291934,0.815235,-0.333453,0.267985,0.759469,-0.188472,0.135685,0.742193,-0.206465,0.005327,0.473642,-0.280056,-0.150746,0.33633,-0.353382,0.339395,0.768302,-0.197728,0.460238,0.755432,-0.255668,0.642528,0.548989,-0.39234,0.658366,0.404628,-0.552859,0.23108,0.478513,0.120206,0.016669,0.357891,-0.132563,0.933372,0.088071,-0.233264,0.408126,0.47046,0.081292,0.470383,0.44919,-0.265242,0.542791,0.033378,-0.202801
3468,73.5,0.309825,0.487096,0.101166,0.315991,0.559779,0.11579,0.33174,0.702429,-0.016398,0.311369,0.769262,-0.228482,0.310145,0.824958,-0.338518,0.276024,0.772834,-0.192707,0.145268,0.755193,-0.219488,0.042606,0.478975,-0.307193,-0.093203,0.332069,-0.384642,0.347925,0.781566,-0.196861,0.472833,0.766745,-0.244861,0.664247,0.550245,-0.349817,0.697287,0.402225,-0.505883,0.22056,0.491532,0.116756,0.019788,0.355805,-0.13953,0.931844,0.095408,-0.221614,0.399091,0.482661,0.085575,0.473466,0.454323,-0.258051,0.542442,0.036827,-0.203451
3469,73.533333,0.301022,0.502918,0.10056,0.306463,0.575768,0.114625,0.327754,0.718733,-0.017233,0.321652,0.78553,-0.230217,0.328257,0.83835,-0.341244,0.284054,0.789288,-0.196839,0.155365,0.772382,-0.2326,0.086294,0.489052,-0.329972,-0.030518,0.33182,-0.411679,0.356112,0.797683,-0.19627,0.484275,0.780847,-0.233907,0.678077,0.55269,-0.304,0.727379,0.400943,-0.452471,0.211188,0.50733,0.112456,0.023781,0.355211,-0.144745,0.930039,0.105263,-0.204709,0.390856,0.498506,0.088664,0.475904,0.459172,-0.251385,0.542897,0.040586,-0.203019
